"HATS8e"	"Rejected"
"HATSe"	"Confirmed"
"H0p"	"Rejected"
"H1p"	"Rejected"
"H2p"	"Rejected"
"H3p"	"Rejected"
"H4p"	"Rejected"
"H5p"	"Rejected"
"H6p"	"Rejected"
"H7p"	"Rejected"
"H8p"	"Rejected"
"HTp"	"Rejected"
"HATS0p"	"Confirmed"
"HATS1p"	"Rejected"
"HATS2p"	"Rejected"
"HATS3p"	"Rejected"
"HATS4p"	"Rejected"
"HATS5p"	"Confirmed"
"HATS6p"	"Confirmed"
"HATS7p"	"Rejected"
"HATS8p"	"Rejected"
"HATSp"	"Rejected"
"H0i"	"Rejected"
"H1i"	"Rejected"
"H2i"	"Rejected"
"H3i"	"Rejected"
"H4i"	"Rejected"
"H5i"	"Rejected"
"H6i"	"Rejected"
"H7i"	"Rejected"
"H8i"	"Rejected"
"HTi"	"Rejected"
"HATS0i"	"Rejected"
"HATS1i"	"Confirmed"
"HATS2i"	"Rejected"
"HATS3i"	"Rejected"
"HATS4i"	"Rejected"
"HATS5i"	"Rejected"
"HATS6i"	"Rejected"
"HATS7i"	"Rejected"
"HATS8i"	"Rejected"
"HATSi"	"Rejected"
"H0s"	"Confirmed"
"H1s"	"Rejected"
"H2s"	"Confirmed"
"H3s"	"Rejected"
"H4s"	"Rejected"
"H5s"	"Rejected"
"H6s"	"Rejected"
"H7s"	"Rejected"
"H8s"	"Rejected"
"HTs"	"Confirmed"
"HATS0s"	"Rejected"
"HATS1s"	"Rejected"
"HATS2s"	"Confirmed"
"HATS3s"	"Rejected"
"HATS4s"	"Confirmed"
"HATS5s"	"Rejected"
"HATS6s"	"Confirmed"
"HATS7s"	"Rejected"
"HATS8s"	"Rejected"
"HATSs"	"Rejected"
"RCON"	"Rejected"
"RARS"	"Rejected"
"REIG"	"Rejected"
"R1u"	"Rejected"
"R2u"	"Rejected"
"R3u"	"Rejected"
"R4u"	"Confirmed"
"R5u"	"Confirmed"
"R6u"	"Rejected"
"R7u"	"Rejected"
"R8u"	"Rejected"
"RTu"	"Rejected"
"`R1u+`"	"Confirmed"
"`R2u+`"	"Rejected"
"`R3u+`"	"Rejected"
"`R4u+`"	"Rejected"
"`R5u+`"	"Rejected"
"`R6u+`"	"Rejected"
"`R7u+`"	"Rejected"
"`R8u+`"	"Rejected"
"`RTu+`"	"Rejected"
"R1m"	"Rejected"
"R2m"	"Rejected"
"R3m"	"Rejected"
"R4m"	"Rejected"
"R5m"	"Rejected"
"R6m"	"Rejected"
"R7m"	"Rejected"
"R8m"	"Rejected"
"RTm"	"Rejected"
"`R1m+`"	"Rejected"
"`R2m+`"	"Confirmed"
"`R3m+`"	"Confirmed"
"`R4m+`"	"Rejected"
"`R5m+`"	"Rejected"
"`R6m+`"	"Rejected"
"`R7m+`"	"Rejected"
"`R8m+`"	"Rejected"
"`RTm+`"	"Rejected"
"R1v"	"Rejected"
"R2v"	"Rejected"
"R3v"	"Rejected"
"R4v"	"Rejected"
"R5v"	"Rejected"
"R6v"	"Rejected"
"R7v"	"Rejected"
"R8v"	"Rejected"
"RTv"	"Rejected"
"`R1v+`"	"Rejected"
"`R2v+`"	"Rejected"
"`R3v+`"	"Rejected"
"`R4v+`"	"Rejected"
"`R5v+`"	"Confirmed"
"`R6v+`"	"Rejected"
"`R7v+`"	"Rejected"
"`R8v+`"	"Rejected"
"`RTv+`"	"Rejected"
"R1e"	"Rejected"
"R2e"	"Rejected"
"R3e"	"Rejected"
"R4e"	"Rejected"
"R5e"	"Confirmed"
"R6e"	"Rejected"
"R7e"	"Rejected"
"R8e"	"Rejected"
"RTe"	"Confirmed"
"`R1e+`"	"Confirmed"
"`R2e+`"	"Rejected"
"`R3e+`"	"Rejected"
"`R4e+`"	"Rejected"
"`R5e+`"	"Rejected"
"`R6e+`"	"Rejected"
"`R7e+`"	"Rejected"
"`R8e+`"	"Rejected"
"`RTe+`"	"Rejected"
"R1p"	"Rejected"
"R2p"	"Rejected"
"R3p"	"Rejected"
"R4p"	"Rejected"
"R5p"	"Rejected"
"R6p"	"Rejected"
"R7p"	"Rejected"
"R8p"	"Rejected"
"RTp"	"Rejected"
"`R1p+`"	"Rejected"
"`R2p+`"	"Rejected"
"`R3p+`"	"Confirmed"
"`R4p+`"	"Rejected"
"`R5p+`"	"Rejected"
"`R6p+`"	"Rejected"
"`R7p+`"	"Rejected"
"`R8p+`"	"Rejected"
"`RTp+`"	"Rejected"
"R1i"	"Rejected"
"R2i"	"Confirmed"
"R3i"	"Rejected"
"R4i"	"Rejected"
"R5i"	"Confirmed"
"R6i"	"Rejected"
"R7i"	"Rejected"
"R8i"	"Rejected"
"RTi"	"Rejected"
"`R1i+`"	"Confirmed"
"`R2i+`"	"Rejected"
"`R3i+`"	"Rejected"
"`R4i+`"	"Rejected"
"`R5i+`"	"Rejected"
"`R6i+`"	"Rejected"
"`R7i+`"	"Rejected"
"`R8i+`"	"Rejected"
"`RTi+`"	"Rejected"
"R1s"	"Rejected"
"R2s"	"Rejected"
"R3s"	"Rejected"
"R4s"	"Rejected"
"R5s"	"Rejected"
"R6s"	"Confirmed"
"R7s"	"Rejected"
"R8s"	"Rejected"
"RTs"	"Confirmed"
"`R1s+`"	"Confirmed"
"`R2s+`"	"Confirmed"
"`R3s+`"	"Confirmed"
"`R4s+`"	"Confirmed"
"`R5s+`"	"Confirmed"
"`R6s+`"	"Rejected"
"`R7s+`"	"Rejected"
"`R8s+`"	"Rejected"
"`RTs+`"	"Confirmed"
"`SpMax1_Bh(m)`"	"Confirmed"
"`SpMax2_Bh(m)`"	"Rejected"
"`SpMax3_Bh(m)`"	"Rejected"
"`SpMax4_Bh(m)`"	"Rejected"
"`SpMax5_Bh(m)`"	"Rejected"
"`SpMax6_Bh(m)`"	"Rejected"
"`SpMax7_Bh(m)`"	"Rejected"
"`SpMax8_Bh(m)`"	"Rejected"
"`SpMax1_Bh(v)`"	"Rejected"
"`SpMax2_Bh(v)`"	"Rejected"
"`SpMax3_Bh(v)`"	"Rejected"
"`SpMax4_Bh(v)`"	"Confirmed"
"`SpMax5_Bh(v)`"	"Rejected"
"`SpMax6_Bh(v)`"	"Rejected"
"`SpMax7_Bh(v)`"	"Rejected"
"`SpMax8_Bh(v)`"	"Rejected"
"`SpMax1_Bh(e)`"	"Confirmed"
"`SpMax2_Bh(e)`"	"Rejected"
"`SpMax3_Bh(e)`"	"Rejected"
"`SpMax4_Bh(e)`"	"Rejected"
"`SpMax5_Bh(e)`"	"Rejected"
"`SpMax6_Bh(e)`"	"Rejected"
"`SpMax7_Bh(e)`"	"Rejected"
"`SpMax8_Bh(e)`"	"Rejected"
"`SpMax1_Bh(p)`"	"Confirmed"
"`SpMax2_Bh(p)`"	"Rejected"
"`SpMax3_Bh(p)`"	"Rejected"
"`SpMax4_Bh(p)`"	"Confirmed"
"`SpMax5_Bh(p)`"	"Rejected"
"`SpMax6_Bh(p)`"	"Rejected"
"`SpMax7_Bh(p)`"	"Rejected"
"`SpMax8_Bh(p)`"	"Rejected"
"`SpMax1_Bh(i)`"	"Confirmed"
"`SpMax2_Bh(i)`"	"Rejected"
"`SpMax3_Bh(i)`"	"Confirmed"
"`SpMax4_Bh(i)`"	"Confirmed"
"`SpMax5_Bh(i)`"	"Rejected"
"`SpMax6_Bh(i)`"	"Rejected"
"`SpMax7_Bh(i)`"	"Rejected"
"`SpMax8_Bh(i)`"	"Rejected"
"`SpMax1_Bh(s)`"	"Confirmed"
"`SpMax2_Bh(s)`"	"Rejected"
"`SpMax3_Bh(s)`"	"Rejected"
"`SpMax4_Bh(s)`"	"Rejected"
"`SpMax5_Bh(s)`"	"Rejected"
"`SpMax6_Bh(s)`"	"Rejected"
"`SpMax7_Bh(s)`"	"Rejected"
"`SpMax8_Bh(s)`"	"Rejected"
"`SpMin1_Bh(m)`"	"Confirmed"
"`SpMin2_Bh(m)`"	"Rejected"
"`SpMin3_Bh(m)`"	"Rejected"
"`SpMin4_Bh(m)`"	"Rejected"
"`SpMin5_Bh(m)`"	"Rejected"
"`SpMin6_Bh(m)`"	"Rejected"
"`SpMin7_Bh(m)`"	"Rejected"
"`SpMin8_Bh(m)`"	"Rejected"
"`SpMin1_Bh(v)`"	"Confirmed"
"`SpMin2_Bh(v)`"	"Rejected"
"`SpMin3_Bh(v)`"	"Rejected"
"`SpMin4_Bh(v)`"	"Rejected"
"`SpMin5_Bh(v)`"	"Rejected"
"`SpMin6_Bh(v)`"	"Rejected"
"`SpMin7_Bh(v)`"	"Rejected"
"`SpMin8_Bh(v)`"	"Rejected"
"`SpMin1_Bh(e)`"	"Confirmed"
"`SpMin2_Bh(e)`"	"Rejected"
"`SpMin3_Bh(e)`"	"Rejected"
"`SpMin4_Bh(e)`"	"Rejected"
"`SpMin5_Bh(e)`"	"Rejected"
"`SpMin6_Bh(e)`"	"Rejected"
"`SpMin7_Bh(e)`"	"Rejected"
"`SpMin8_Bh(e)`"	"Rejected"
"`SpMin1_Bh(p)`"	"Confirmed"
"`SpMin2_Bh(p)`"	"Rejected"
"`SpMin3_Bh(p)`"	"Rejected"
"`SpMin4_Bh(p)`"	"Rejected"
"`SpMin5_Bh(p)`"	"Rejected"
"`SpMin6_Bh(p)`"	"Rejected"
"`SpMin7_Bh(p)`"	"Rejected"
"`SpMin8_Bh(p)`"	"Rejected"
"`SpMin1_Bh(i)`"	"Rejected"
"`SpMin2_Bh(i)`"	"Confirmed"
"`SpMin3_Bh(i)`"	"Rejected"
"`SpMin4_Bh(i)`"	"Rejected"
"`SpMin5_Bh(i)`"	"Rejected"
"`SpMin6_Bh(i)`"	"Rejected"
"`SpMin7_Bh(i)`"	"Rejected"
"`SpMin8_Bh(i)`"	"Rejected"
"`SpMin1_Bh(s)`"	"Rejected"
"`SpMin2_Bh(s)`"	"Rejected"
"`SpMin3_Bh(s)`"	"Rejected"
"`SpMin4_Bh(s)`"	"Rejected"
"`SpMin5_Bh(s)`"	"Rejected"
"`SpMin6_Bh(s)`"	"Rejected"
"`SpMin7_Bh(s)`"	"Rejected"
"`SpMin8_Bh(s)`"	"Rejected"
"`G(N..N)`"	"Rejected"
"`G(N..O)`"	"Rejected"
"`G(N..S)`"	"Rejected"
"`G(N..P)`"	"Rejected"
"`G(N..F)`"	"Rejected"
"`G(N..Cl)`"	"Rejected"
"`G(N..Br)`"	"Rejected"
"`G(N..I)`"	"Rejected"
"`G(O..O)`"	"Confirmed"
"`G(O..S)`"	"Rejected"
"`G(O..P)`"	"Rejected"
"`G(O..F)`"	"Rejected"
"`G(O..Cl)`"	"Rejected"
"`G(O..Br)`"	"Rejected"
"`G(O..I)`"	"Rejected"
"`G(S..S)`"	"Rejected"
"`G(S..P)`"	"Rejected"
"`G(S..F)`"	"Rejected"
"`G(S..Cl)`"	"Rejected"
"`G(S..Br)`"	"Rejected"
"`G(S..I)`"	"Rejected"
"`G(P..P)`"	"Rejected"
"`G(P..F)`"	"Rejected"
"`G(P..Cl)`"	"Rejected"
"`G(P..Br)`"	"Rejected"
"`G(P..I)`"	"Rejected"
"`G(F..F)`"	"Rejected"
"`G(F..Cl)`"	"Rejected"
"`G(F..Br)`"	"Rejected"
"`G(F..I)`"	"Rejected"
"`G(Cl..Cl)`"	"Rejected"
"`G(Cl..Br)`"	"Rejected"
"`G(Cl..I)`"	"Rejected"
"`G(Br..Br)`"	"Rejected"
"`G(Br..I)`"	"Rejected"
"`G(I..I)`"	"Rejected"
"SsCH3"	"Rejected"
"SdCH2"	"Rejected"
"SssCH2"	"Rejected"
"StCH"	"Rejected"
"SdsCH"	"Rejected"
"SaaCH"	"Rejected"
"SsssCH"	"Confirmed"
"SddC"	"Rejected"
"StsC"	"Rejected"
"SdssC"	"Rejected"
"SaasC"	"Rejected"
"SaaaC"	"Rejected"
"SssssC"	"Rejected"
"SsNH2"	"Confirmed"
"SssNH"	"Rejected"
"SdNH"	"Rejected"
"SsssN"	"Rejected"
"SdsN"	"Rejected"
"SaaN"	"Rejected"
"StN"	"Confirmed"
"`SsNH3+`"	"Rejected"
"`SssNH2+`"	"Rejected"
"`SdNH2+`"	"Rejected"
"`SsssNH+`"	"Rejected"
"`SssssN+`"	"Rejected"
"SddsN"	"Rejected"
"SaadN"	"Rejected"
"SaasN"	"Rejected"
"SaaNH"	"Rejected"
"SsOH"	"Confirmed"
"SdO"	"Rejected"
"SssO"	"Confirmed"
"SaaO"	"Rejected"
"SsPH2"	"Rejected"
"SssPH"	"Rejected"
"SsssP"	"Rejected"
"SdsssP"	"Rejected"
"SddsP"	"Rejected"
"SsssssP"	"Rejected"
"SsSH"	"Rejected"
"SdS"	"Rejected"
"SssS"	"Rejected"
"SaaS"	"Rejected"
"SdssS"	"Rejected"
"SddssS"	"Rejected"
"SssssssS"	"Rejected"
"SsF"	"Rejected"
"SsCl"	"Rejected"
"SsBr"	"Rejected"
"SsI"	"Rejected"
"SsLi"	"Rejected"
"SssBe"	"Rejected"
"`SssssBe-`"	"Rejected"
"SsBH2"	"Rejected"
"SssBH"	"Rejected"
"SsssB"	"Rejected"
"`SssssB-`"	"Rejected"
"SsGeH3"	"Rejected"
"SssGeH2"	"Rejected"
"SsssGeH"	"Rejected"
"SssssGe"	"Rejected"
"SsAsH2"	"Rejected"
"SssAsH"	"Rejected"
"SsssAs"	"Rejected"
"SsssssAs"	"Rejected"
"SdsssAs"	"Rejected"
"SddsAs"	"Rejected"
"SsSeH"	"Rejected"
"SdSe"	"Rejected"
"SssSe"	"Rejected"
"SaaSe"	"Rejected"
"SdssSe"	"Rejected"
"SssssssSe"	"Rejected"
"SddssSe"	"Rejected"
"SsSnH3"	"Rejected"
"SssSnH2"	"Rejected"
"SsssSnH"	"Rejected"
"SssssSn"	"Rejected"
"SsPbH3"	"Rejected"
"SssPbH2"	"Rejected"
"SsssPbH"	"Rejected"
"SssssPb"	"Rejected"
"SsSiH3"	"Rejected"
"SssSiH2"	"Rejected"
"SsssSiH"	"Rejected"
"SssssSi"	"Rejected"
"NsCH3"	"Rejected"
"NdCH2"	"Rejected"
"NssCH2"	"Rejected"
"NtCH"	"Rejected"
"NdsCH"	"Rejected"
"NaaCH"	"Rejected"
"NsssCH"	"Rejected"
"NddC"	"Rejected"
"NtsC"	"Rejected"
"NdssC"	"Rejected"
"NaasC"	"Rejected"
"NaaaC"	"Rejected"
"NssssC"	"Rejected"
"NsNH2"	"Rejected"
"NssNH"	"Rejected"
"NdNH"	"Rejected"
"NsssN"	"Rejected"
"NdsN"	"Rejected"
"NaaN"	"Rejected"
"NtN"	"Rejected"
"`NsNH3+`"	"Rejected"
"`NssNH2+`"	"Rejected"
"`NdNH2+`"	"Rejected"
"`NsssNH+`"	"Rejected"
"`NssssN+`"	"Rejected"
"NddsN"	"Rejected"
"NaadN"	"Rejected"
"NaasN"	"Rejected"
"NaaNH"	"Rejected"
"NsOH"	"Rejected"
"NdO"	"Rejected"
"NssO"	"Rejected"
"NaaO"	"Rejected"
"NsPH2"	"Rejected"
"NssPH"	"Rejected"
"NsssP"	"Rejected"
"NdsssP"	"Rejected"
"NddsP"	"Rejected"
"NsssssP"	"Rejected"
"NsSH"	"Rejected"
"NdS"	"Rejected"
"NssS"	"Rejected"
"NaaS"	"Rejected"
"NdssS"	"Rejected"
"NddssS"	"Rejected"
"NssssssS"	"Rejected"
"NsF"	"Rejected"
"NsCl"	"Rejected"
"NsBr"	"Rejected"
"NsI"	"Rejected"
"NsLi"	"Rejected"
"NssBe"	"Rejected"
"`NssssBe-`"	"Rejected"
"NsBH2"	"Rejected"
"NssBH"	"Rejected"
"NsssB"	"Rejected"
"`NssssB-`"	"Rejected"
"NsGeH3"	"Rejected"
"NssGeH2"	"Rejected"
"NsssGeH"	"Rejected"
"NssssGe"	"Rejected"
"NsAsH2"	"Rejected"
"NssAsH"	"Rejected"
"NsssAs"	"Rejected"
"NsssssAs"	"Rejected"
"NdsssAs"	"Rejected"
"NddsAs"	"Rejected"
"NsSeH"	"Rejected"
"NdSe"	"Rejected"
"NssSe"	"Rejected"
"NaaSe"	"Rejected"
"NdssSe"	"Rejected"
"NssssssSe"	"Rejected"
"NddssSe"	"Rejected"
"NsSnH3"	"Rejected"
"NssSnH2"	"Rejected"
"NsssSnH"	"Rejected"
"NssssSn"	"Rejected"
"NsPbH3"	"Rejected"
"NssPbH2"	"Rejected"
"NsssPbH"	"Rejected"
"NssssPb"	"Rejected"
"NsSiH3"	"Rejected"
"NssSiH2"	"Rejected"
"NsssSiH"	"Rejected"
"NssssSi"	"Rejected"
"ZM1"	"Rejected"
"ZM1V"	"Rejected"
"ZM1Kup"	"Rejected"
"ZM1Mad"	"Rejected"
"ZM1Per"	"Rejected"
"ZM1MulPer"	"Rejected"
"ZM2"	"Rejected"
"ZM2V"	"Rejected"
"ZM2Kup"	"Rejected"
"ZM2Mad"	"Rejected"
"ZM2Per"	"Rejected"
"ZM2MulPer"	"Rejected"
"ON0"	"Rejected"
"ON0V"	"Rejected"
"ON1"	"Rejected"
"ON1V"	"Rejected"
"Qindex"	"Rejected"
"BBI"	"Rejected"
"DBI"	"Rejected"
"SNar"	"Rejected"
"HNar"	"Confirmed"
"GNar"	"Confirmed"
"Xt"	"Rejected"
"Dz"	"Rejected"
"Ram"	"Rejected"
"BLI"	"Confirmed"
"Pol"	"Rejected"
"LPRS"	"Rejected"
"MSD"	"Confirmed"
"SPI"	"Rejected"
"PJI2"	"Rejected"
"ECC"	"Rejected"
"AECC"	"Rejected"
"DECC"	"Rejected"
"MDDD"	"Rejected"
"UNIP"	"Rejected"
"CENT"	"Rejected"
"VAR"	"Rejected"
"ICR"	"Confirmed"
"SMTI"	"Rejected"
"SMTIV"	"Rejected"
"GMTI"	"Rejected"
"GMTIV"	"Rejected"
"Xu"	"Rejected"
"CSI"	"Rejected"
"Wap"	"Rejected"
"S1K"	"Rejected"
"S2K"	"Rejected"
"S3K"	"Rejected"
"PHI"	"Rejected"
"PW2"	"Confirmed"
"PW3"	"Rejected"
"PW4"	"Rejected"
"PW5"	"Confirmed"
"MAXDN"	"Confirmed"
"MAXDP"	"Confirmed"
"DELS"	"Confirmed"
"TIE"	"Rejected"
"Psi_i_s"	"Rejected"
"Psi_i_A"	"Confirmed"
"Psi_i_0"	"Rejected"
"Psi_i_1"	"Rejected"
"Psi_i_t"	"Rejected"
"Psi_i_0d"	"Rejected"
"Psi_i_1d"	"Rejected"
"Psi_i_1s"	"Rejected"
"Psi_e_A"	"Rejected"
"Psi_e_0"	"Rejected"
"Psi_e_t"	"Rejected"
"Psi_e_0d"	"Rejected"
"BAC"	"Confirmed"
"LOC"	"Confirmed"
"X0"	"Rejected"
"X1"	"Rejected"
"X2"	"Rejected"
"X3"	"Confirmed"
"X4"	"Rejected"
"X5"	"Rejected"
"X0A"	"Rejected"
"X1A"	"Rejected"
"X2A"	"Rejected"
"X3A"	"Confirmed"
"X4A"	"Rejected"
"X5A"	"Rejected"
"X0v"	"Rejected"
"X1v"	"Rejected"
"X2v"	"Rejected"
"X3v"	"Rejected"
"X4v"	"Rejected"
"X5v"	"Rejected"
"X0Av"	"Confirmed"
"X1Av"	"Confirmed"
"X2Av"	"Rejected"
"X3Av"	"Rejected"
"X4Av"	"Rejected"
"X5Av"	"Rejected"
"X0sol"	"Rejected"
"X1sol"	"Rejected"
"X2sol"	"Rejected"
"X3sol"	"Rejected"
"X4sol"	"Rejected"
"X5sol"	"Rejected"
"XMOD"	"Rejected"
"RDCHI"	"Rejected"
"RDSQ"	"Rejected"
"X1Kup"	"Rejected"
"X1Mad"	"Rejected"
"X1Per"	"Rejected"
"X1MulPer"	"Rejected"
"Uc"	"Rejected"
"Ui"	"Rejected"
"Hy"	"Confirmed"
"`TPSA(NO)`"	"Rejected"
"`TPSA(Tot)`"	"Rejected"
"MLOGP"	"Confirmed"
"MLOGP2"	"Confirmed"
"SAacc"	"Rejected"
"SAdon"	"Rejected"
"Vx"	"Rejected"
"VvdwMG"	"Rejected"
"VvdwZAZ"	"Rejected"
"Mor01u"	"Rejected"
"Mor02u"	"Rejected"
"Mor03u"	"Rejected"
"Mor04u"	"Rejected"
"Mor05u"	"Rejected"
"Mor06u"	"Rejected"
"Mor07u"	"Rejected"
"Mor08u"	"Rejected"
"Mor09u"	"Rejected"
"Mor10u"	"Rejected"
"Mor11u"	"Confirmed"
"Mor12u"	"Rejected"
"Mor13u"	"Rejected"
"Mor14u"	"Confirmed"
"Mor15u"	"Rejected"
"Mor16u"	"Rejected"
"Mor17u"	"Rejected"
"Mor18u"	"Rejected"
"Mor19u"	"Rejected"
"Mor20u"	"Confirmed"
"Mor21u"	"Rejected"
"Mor22u"	"Rejected"
"Mor23u"	"Rejected"
"Mor24u"	"Rejected"
"Mor25u"	"Confirmed"
"Mor26u"	"Rejected"
"Mor27u"	"Rejected"
"Mor28u"	"Confirmed"
"Mor29u"	"Confirmed"
"Mor30u"	"Rejected"
"Mor31u"	"Rejected"
"Mor32u"	"Rejected"
"Mor01m"	"Rejected"
"Mor02m"	"Rejected"
"Mor03m"	"Rejected"
"Mor04m"	"Confirmed"
"Mor05m"	"Rejected"
"Mor06m"	"Rejected"
"Mor07m"	"Rejected"
"Mor08m"	"Rejected"
"Mor09m"	"Rejected"
"Mor10m"	"Rejected"
"Mor11m"	"Rejected"
"Mor12m"	"Rejected"
"Mor13m"	"Rejected"
"Mor14m"	"Confirmed"
"Mor15m"	"Confirmed"
"Mor16m"	"Confirmed"
"Mor17m"	"Rejected"
"Mor18m"	"Rejected"
"Mor19m"	"Confirmed"
"Mor20m"	"Rejected"
"Mor21m"	"Rejected"
"Mor22m"	"Rejected"
"Mor23m"	"Rejected"
"Mor24m"	"Rejected"
"Mor25m"	"Rejected"
"Mor26m"	"Rejected"
"Mor27m"	"Rejected"
"Mor28m"	"Confirmed"
"Mor29m"	"Rejected"
"Mor30m"	"Confirmed"
"Mor31m"	"Rejected"
"Mor32m"	"Rejected"
"Mor01v"	"Rejected"
"Mor02v"	"Rejected"
"Mor03v"	"Confirmed"
"Mor04v"	"Confirmed"
"Mor05v"	"Rejected"
"Mor06v"	"Rejected"
"Mor07v"	"Rejected"
"Mor08v"	"Rejected"
"Mor09v"	"Rejected"
"Mor10v"	"Confirmed"
"Mor11v"	"Rejected"
"Mor12v"	"Confirmed"
"Mor13v"	"Rejected"
"Mor14v"	"Confirmed"
"Mor15v"	"Rejected"
"Mor16v"	"Confirmed"
"Mor17v"	"Confirmed"
"Mor18v"	"Rejected"
"Mor19v"	"Confirmed"
"Mor20v"	"Confirmed"
"Mor21v"	"Rejected"
"Mor22v"	"Rejected"
"Mor23v"	"Rejected"
"Mor24v"	"Confirmed"
"Mor25v"	"Rejected"
"Mor26v"	"Confirmed"
"Mor27v"	"Confirmed"
"Mor28v"	"Confirmed"
"Mor29v"	"Confirmed"
"Mor30v"	"Rejected"
"Mor31v"	"Rejected"
"Mor32v"	"Rejected"
"Mor01e"	"Rejected"
"Mor02e"	"Rejected"
"Mor03e"	"Rejected"
"Mor04e"	"Rejected"
"Mor05e"	"Rejected"
"Mor06e"	"Rejected"
"Mor07e"	"Rejected"
"Mor08e"	"Rejected"
"Mor09e"	"Rejected"
"Mor10e"	"Rejected"
"Mor11e"	"Rejected"
"Mor12e"	"Rejected"
"Mor13e"	"Rejected"
"Mor14e"	"Confirmed"
"Mor15e"	"Rejected"
"Mor16e"	"Rejected"
"Mor17e"	"Rejected"
"Mor18e"	"Rejected"
"Mor19e"	"Rejected"
"Mor20e"	"Confirmed"
"Mor21e"	"Rejected"
"Mor22e"	"Rejected"
"Mor23e"	"Rejected"
"Mor24e"	"Rejected"
"Mor25e"	"Confirmed"
"Mor26e"	"Rejected"
"Mor27e"	"Rejected"
"Mor28e"	"Confirmed"
"Mor29e"	"Confirmed"
"Mor30e"	"Rejected"
"Mor31e"	"Rejected"
"Mor32e"	"Rejected"
"Mor01p"	"Rejected"
"Mor02p"	"Rejected"
"Mor03p"	"Rejected"
"Mor04p"	"Confirmed"
"Mor05p"	"Rejected"
"Mor06p"	"Confirmed"
"Mor07p"	"Rejected"
"Mor08p"	"Rejected"
"Mor09p"	"Rejected"
"Mor10p"	"Rejected"
"Mor11p"	"Rejected"
"Mor12p"	"Rejected"
"Mor13p"	"Rejected"
"Mor14p"	"Confirmed"
"Mor15p"	"Rejected"
"Mor16p"	"Confirmed"
"Mor17p"	"Confirmed"
"Mor18p"	"Rejected"
"Mor19p"	"Confirmed"
"Mor20p"	"Confirmed"
"Mor21p"	"Rejected"
"Mor22p"	"Rejected"
"Mor23p"	"Rejected"
"Mor24p"	"Rejected"
"Mor25p"	"Rejected"
"Mor26p"	"Rejected"
"Mor27p"	"Confirmed"
"Mor28p"	"Rejected"
"Mor29p"	"Confirmed"
"Mor30p"	"Rejected"
"Mor31p"	"Rejected"
"Mor32p"	"Rejected"
"Mor01i"	"Rejected"
"Mor02i"	"Rejected"
"Mor03i"	"Rejected"
"Mor04i"	"Rejected"
"Mor05i"	"Rejected"
"Mor06i"	"Rejected"
"Mor07i"	"Rejected"
"Mor08i"	"Rejected"
"Mor09i"	"Rejected"
"Mor10i"	"Rejected"
"Mor11i"	"Rejected"
"Mor12i"	"Rejected"
"Mor13i"	"Rejected"
"Mor14i"	"Confirmed"
"Mor15i"	"Rejected"
"Mor16i"	"Rejected"
"Mor17i"	"Rejected"
"Mor18i"	"Rejected"
"Mor19i"	"Rejected"
"Mor20i"	"Confirmed"
"Mor21i"	"Rejected"
"Mor22i"	"Rejected"
